Ogre	Ogre									
Sky Zombie	Swat	2	0	0		1		attack |x|: strength = |x| + 2	basic wound	
Sky Zombie	Swat	2	0	0		1		attack |x|: strength = |x| + 2	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Life Leech	5	0	0		4		attack |x|: strength = |x| + 3 ignore armor	basic wound	
Sky Zombie	Life Leech	6	0	0		4		attack |x|: strength = |x| + 3 ignore armor	basic wound	
										
										
Sky Zombie	Sky Zombie							Always attacks or blocks if possible, defends every attack with red	draws only 1 card per turn	
Sky Zombie	Swat	2	0	0		1		attack |x|: strength = |x| + 2	basic wound	
Sky Zombie	Swat	2	0	0		1		attack |x|: strength = |x| + 2	basic wound	
Sky Zombie	Swat	2	0	0		1		attack |x|: strength = |x| + 2	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Bite	3	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Smash	4	0	0		2		attack |x|: strength = |x| + 3	basic wound	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Howling Wind Strike	5	0	0		3		attack |x|: strength = |x| + 3	basic wound + Stun 2	
Sky Zombie	Life Leech	5	0	0		4		attack |x|: strength = |x| + 3 ignore armor	basic wound	
Sky Zombie	Life Leech	6	0	0		4		attack |x|: strength = |x| + 3 ignore armor	basic wound	
										
										
Weakness Warrior	Weakness Warrior				Sword, Shield					
Weakness Warrior	Slash	4	3	2		2	Sword	attack |x|: strength |x| + 3		
Weakness Warrior	Weakness Slash	4	2	4		2	Sword	attack |x|: strength |x| + 3	Basic wound + -1,-2,-4 to red on all cards	
Weakness Warrior	Shield Weakness	4	2	3			Shield	Defend : |x| or |z| with |x|	State : Attacker next attack at -4 strength	
Weakness Warrior	Paralyzing Slash	5	1	5		3	Sword	attack |x|: strength |x| + 5	Basic wound + -2,-4, paralyzed to red on all cards	
Weakness Warrior	Strength	6	2	3						
Weakness Warrior	Magic	2	3	6						
Weakness Warrior	weakening poke	3	4	4		0	Sword	attack |x|: strength |x|  ignore armor	-1,-2,-4 to red on all cards	
Weakness Warrior	Weakening whack	4	3	4		2	Sword	attack |x|: strength |x|  ignore armor	-1,-2,-4 to red on all cards	
Weakness Warrior	Slash	4	3	2		2	Sword	attack |x|: strength |x| + 3		
Weakness Warrior	Weakness Slash	4	2	4		2	Sword	attack |x|: strength |x| + 3	Basic wound + -1,-2,-4 to red on all cards	
Weakness Warrior	Shield Weakness	4	2	3			Shield	Defend : |x| or |z| with |x|	State : Attacker next attack at -4 strength	
Weakness Warrior	Paralyzing Slash	5	1	5		3	Sword	attack |x|: strength |x| + 5	Basic wound + -2,-4, paralyzed to red on all cards	
Weakness Warrior	Strength	6	2	3						
Weakness Warrior	Magic	2	3	6						
Weakness Warrior	weakening poke	3	4	4		0	Sword	attack |x|: strength |x|  ignore armor	-1,-2,-4 to red on all cards	
Weakness Warrior	Weakening whack	4	3	4		2	Sword	attack |x|: strength |x|  ignore armor	-1,-2,-4 to red on all cards	
Weakness Warrior	Slash	4	3	2		2	Sword	attack |x|: strength |x| + 3		
Weakness Warrior	Weakness Slash	4	2	4		2	Sword	attack |x|: strength |x| + 3	Basic wound + -1,-2,-4 to red on all cards	
Weakness Warrior	Shield Weakness	4	2	3			Shield	Defend : |x| or |z| with |x|	State : Attacker next attack at -4 strength	
Weakness Warrior	Paralyzing Slash	5	1	5		3	Sword	attack |x|: strength |x| + 5	Basic wound + -2,-4, paralyzed to red on all cards	
Weakness Warrior	Strength	6	2	3						
Weakness Warrior	Magic	2	3	6						
Weakness Warrior	weakening poke	3	4	4		0	Sword	attack |x|: strength |x|  ignore armor	-1,-2,-4 to red on all cards	
Weakness Warrior	Weakening whack	4	3	4		2	Sword	attack |x|: strength |x|  ignore armor	-1,-2,-4 to red on all cards	
										
										
Cave Bat	Cave Bat							no armor		
Cave Bat	Bite	2	4	2		1		Attack |y|: strength = |y| +1	basic wound	
Cave Bat	Wing slap	3	3	2		0		Attack |y|: strength = |y| 	basic wound	
Cave Bat	Dive Bomb	4	2	3		2		Attack |y|: strength = |y| +4	basic wound	
Cave Bat	Fly into the shadows	2	3	5				Action: Defend |x| or |y| with |y| + 3		
Cave Bat	Flit	2	5	4						
Cave Bat	Dodge	3	5	2				Defend |x| or |y| with |y| from anywhere		
Cave Bat	bat's speed	3	6	3						
Cave Bat	Bite	2	4	2		1		Attack |y|: strength = |y| +1	basic wound	
Cave Bat	Wing slap	3	3	2		0		Attack |y|: strength = |y| 	basic wound	
Cave Bat	Dive Bomb	4	2	3		2		Attack |y|: strength = |y| +4	basic wound	
Cave Bat	Fly into the shadows	2	3	5				Action: Defend |x| or |y| with |y| + 3		
Cave Bat	Flit	2	5	4						
Cave Bat	Dodge	3	5	2				Defend |x| or |y| with |y| from anywhere		
Cave Bat	bat's speed	3	6	3						
Cave Bat	Bite	2	4	2		1		Attack |y|: strength = |y| +1	basic wound	
Cave Bat	Wing slap	3	3	2		0		Attack |y|: strength = |y| 	basic wound	
Cave Bat	Dive Bomb	4	2	3		2		Attack |y|: strength = |y| +4	basic wound	
Cave Bat	Fly into the shadows	2	3	5				Action: Defend |x| or |y| with |y| + 3		
Cave Bat	Flit	2	5	4						
Cave Bat	Dodge	3	5	2				Defend |x| or |y| with |y| from anywhere		
Cave Bat	bat's speed	3	6	3						
Cave Bat	Bite	2	4	2		1		Attack |y|: strength = |y| +1	basic wound	
Cave Bat	Wing slap	3	3	2		0		Attack |y|: strength = |y| 	basic wound	
Cave Bat	Dive Bomb	4	2	3		2		Attack |y|: strength = |y| +4	basic wound	
										
										
Infernal Troglodyte	Infernal Troglodyte				claws, teeth, blindsight			Light Armor		
Infernal Troglodyte	claw	3	3	2		1		attack |x|: strength |x| + 3		
Infernal Troglodyte	rake	4	2	2		2		attack |x|: strength |x| + 4		
Infernal Troglodyte	Bite	2	2	3		2		attack |x|: strength |x| + 2		
Infernal Troglodyte	skitter	2	5	3						
Infernal Troglodyte	blindsight	1	1	5						get +2 to defend against light based attacks
Infernal Troglodyte	Trogle	4	2	2						
Infernal Troglodyte	claw	3	3	2		1		attack |x|: strength |x| + 3		
Infernal Troglodyte	rake	4	2	2		2		attack |x|: strength |x| + 4		
Infernal Troglodyte	Bite	2	2	3		2		attack |x|: strength |x| + 2		
Infernal Troglodyte	skitter	2	5	3						
Infernal Troglodyte	blindsight	1	1	5						get +2 to defend against light based attacks
Infernal Troglodyte	Trogle	4	2	2						
Infernal Troglodyte	claw	3	3	2		1		attack |x|: strength |x| + 3		
Infernal Troglodyte	rake	4	2	2		2		attack |x|: strength |x| + 4		
Infernal Troglodyte	Bite	2	2	3		2		attack |x|: strength |x| + 2		
Infernal Troglodyte	skitter	2	5	3						
Infernal Troglodyte	blindsight	1	1	5						get +2 to defend against light based attacks
Infernal Troglodyte	Trogle	4	2	2						
Infernal Troglodyte	claw	3	3	2		1		attack |x|: strength |x| + 3		
Infernal Troglodyte	rake	4	2	2		2		attack |x|: strength |x| + 4		
Infernal Troglodyte	Bite	2	2	3		2		attack |x|: strength |x| + 2		
Infernal Troglodyte	skitter	2	5	3						
Infernal Troglodyte	blindsight	1	1	5						get +2 to defend against light based attacks
Infernal Troglodyte	Trogle	4	2	2						
										
										
Minotaur	Minotaur				Axe			Light Armor		
Minotaur	Chop	8	3	2		3		attack |x|: strength = |x| + 6	basic wound	
Minotaur	Gore	7	2	2		2		attack |x|: strength = |x| + 5	basic wound	
Minotaur	Slash	6	4	2		1		attack |x|: strength = |x| + 4	basic wound	
Minotaur	Die	9	1	6		5		attack |x|: strength = |x| + 7	basic wound	ignore armor
Minotaur	Horn poke	4	6	4		0		attack |x|: strength = |x| + 3	basic wound	
Minotaur	Lose in a labyrinth	4	4	8		0		attack |z|: strength = |z| + 8	Stun 1,4,10	
Minotaur	Minotaur's cunning	4	5	8						
Minotaur	Maze Runner	5	6	4						
Minotaur	Bovine strength	10	2	2					basic wound	
Minotaur	Chop	8	3	2		3		attack |x|: strength = |x| + 6	basic wound	
Minotaur	Gore	7	2	2		2		attack |x|: strength = |x| + 5	basic wound	
Minotaur	Slash	6	4	2		1		attack |x|: strength = |x| + 4	basic wound	
Minotaur	Die	9	1	6		5		attack |x|: strength = |x| + 7	basic wound	ignore armor
Minotaur	Horn poke	4	6	4		0		attack |x|: strength = |x| + 3	basic wound	
Minotaur	Lose in a labyrinth	4	4	8		0		attack |z|: strength = |z| + 8	Stun 1,4,10	
Minotaur	Minotaur's cunning	4	5	8						
Minotaur	Maze Runner	5	6	4						
Minotaur	Bovine strength	10	2	2						
Minotaur	Bovine strength	10	2	2						
Minotaur	Bovine strength	10	2	2						
Minotaur	Slash	6	4	2		1		attack |x|: strength = |x| + 4	basic wound	
Minotaur	Slash	6	4	2		1		attack |x|: strength = |x| + 4	basic wound	
Minotaur	Horn poke	4	6	4		0		attack |x|: strength = |x| + 3	basic wound	
Minotaur	Gore	7	2	2		2		attack |x|: strength = |x| + 5	basic wound	
										
										
Shadowed one	Shadowed one							No armor		
Shadowed one	Blade of darkness	4	2	5		2		attack |x| : strength |z| + 3		
Shadowed one	Summon dragon	3	3	3		3		attack |x| : strength |z| this turn and next turn		
Shadowed one	Curse	2	3	6		2		attack |z| : strength |z| + 1	curse 1	ignore armor
Shadowed one	Dark strength	6	4	6						
Shadowed one	Magical power	3	3	8						
Shadowed one	Go invisible	2	2	4				Ignore an attack		
Shadowed one	Flame blast	5	1	5		3		attack |x| : strength |z| + 2		Attack up to 2 people
Shadowed one	Splinter	2	5	4		1		attack |x| : strength |z| + 1		
Shadowed one	Blade of darkness	4	2	5		2		attack |x| : strength |z| + 3		
Shadowed one	Summon dragon	3	3	3		3		attack |x| : strength |z| this turn and next turn		
Shadowed one	Curse	2	3	6		2		attack |z| : strength |z| + 1	curse 1	ignore armor
Shadowed one	Dark strength	6	4	6						
Shadowed one	Magical power	3	3	8						
Shadowed one	Go invisible	2	2	4				Ignore an attack		
Shadowed one	Flame blast	5	1	5		3		attack |x| : strength |z| + 2		Attack up to 2 people
Shadowed one	Splinter	2	5	4		1		attack |x| : strength |z| + 1		
Shadowed one	Blade of darkness	4	2	5		2		attack |x| : strength |z| + 3		
Shadowed one	Summon dragon	3	3	3		3		attack |x| : strength |z| this turn and next turn		
Shadowed one	Curse	2	3	6		2		attack |z| : strength |z| + 1	curse 1	ignore armor
Shadowed one	Dark strength	6	4	6						
Shadowed one	Magical power	3	3	8						
Shadowed one	Go invisible	2	2	4				Ignore an attack		
Shadowed one	Flame blast	5	1	5		3		attack |x| : strength |z| + 2		Attack up to 2 people
Shadowed one	Splinter	2	5	4		1		attack |x| : strength |z| + 1		
